x,y,z,c,t
102,74,98,8,4
138,71,99,6,4
89,6,4,8,3
23,31,75,7,2
76,25,135,5,5
113,136,84,2,1
41,5,48,4,6
81,130,74,2,1
75,124,44,3,2
38,63,98,4,3
120,18,26,7,5
87,127,56,7,3
101,137,30,4,3
113,26,72,5,3
148,82,136,7,7
18,1,125,8,4
115,44,69,6,6
128,122,5,0,0
139,35,58,5,3
36,107,123,5,1
84,84,107,3,2
104,133,95,7,3
70,139,125,8,9
125,68,131,3,2
122,54,102,5,3
47,122,67,8,4
56,112,65,3,2
64,96,102,5,3
6,108,31,3,2
50,28,10,8,6
59,67,58,2,2
115,32,104,2,0
79,47,56,1,1
121,86,83,7,4
122,66,129,2,1
36,95,43,4,5
131,89,57,4,4
75,105,17,3,2
119,126,79,8,7
148,12,55,2,3
93,106,58,5,5
80,138,11,8,9
60,97,111,5,2
138,133,126,6,6
123,61,127,6,3
29,94,25,1,0
23,146,63,8,7
41,60,104,7,2
67,121,11,5,2
118,65,135,5,2
143,97,74,3,2
106,77,44,8,6
42,124,72,8,5
147,68,116,4,2
106,11,146,4,2
58,53,10,1,2
1,130,127,3,2
126,64,15,8,5
73,108,8,7,5
131,92,98,6,3
56,34,141,8,6
124,84,87,8,5
118,3,43,6,6
147,100,120,2,1
28,108,125,6,7
7,88,60,7,4
144,77,123,4,4
41,49,147,4,7
53,31,49,4,2
6,63,139,9,4
49,38,55,1,0
26,92,99,6,7
143,78,52,6,4
147,116,132,5,5
11,19,124,7,5
14,145,129,8,4
116,6,145,1,1
119,64,27,4,2
57,120,108,5,4
127,28,135,4,4
21,126,123,5,2
92,130,45,1,1
12,26,109,3,2
55,27,16,8,5
6,81,33,1,0
80,76,127,5,4
53,61,45,6,3
68,4,115,2,1
44,88,107,7,7
3,27,23,5,4
12,98,51,3,2
72,22,96,8,9
92,49,73,3,3
99,34,76,4,2
48,78,74,1,1
128,141,36,4,2
44,122,102,6,3
98,116,8,5,3
10,99,63,9,5
118,3,95,4,3
143,136,125,8,5
38,50,16,5,5
82,43,128,7,3
138,70,68,7,4
40,8,92,7,3
89,85,30,5,3
143,115,125,8,6
124,25,15,8,3
59,128,126,11,10
6,87,62,4,2
59,35,46,4,2
105,113,116,3,2
58,53,40,6,1
85,121,137,8,4
12,145,21,3,1
135,139,115,6,4
79,37,6,6,3
118,147,43,8,5
92,83,8,6,3
26,54,26,6,7
40,68,71,1,1
150,65,147,1,0
124,106,34,6,6
77,83,89,6,3
45,135,23,8,10
9,59,134,7,3
16,76,62,4,3
62,129,21,4,1
55,65,40,6,3
144,129,55,7,2
77,3,84,10,6
51,48,19,3,2
62,63,122,7,4
143,57,27,7,7
115,62,61,5,2
135,107,50,9,15
68,8,49,4,2
94,124,124,1,0
37,87,46,6,2
46,5,116,10,7
78,89,86,8,4
55,133,122,7,4
103,104,79,8,7
72,30,103,5,2
51,42,117,3,1
48,84,48,8,7
14,75,108,5,3
113,64,88,7,7
61,47,82,6,3
21,88,6,3,1
7,149,21,3,3
131,120,34,3,3
120,42,88,3,2
129,146,119,4,1
65,109,132,8,6
93,134,142,6,3
51,104,94,2,2
49,71,62,1,1
54,132,7,6,4
125,15,78,8,4
110,127,38,3,3
42,125,140,6,6
138,138,35,7,2
2,66,98,6,7
87,54,49,3,2
72,118,114,4,2
36,114,87,6,2
60,62,150,7,4
17,3,42,6,3
149,2,49,6,4
102,63,87,4,2
121,113,71,6,7
86,50,34,4,3
92,19,31,7,5
116,65,142,2,2
66,16,129,6,6
46,107,58,8,7
121,150,148,5,3
26,27,26,4,2
129,105,126,2,0
31,40,12,8,4
77,76,115,8,4
85,139,136,8,7
65,11,96,2,2
33,133,113,6,2
59,138,120,3,1
57,26,44,1,1
144,90,121,3,2
32,140,80,5,5
71,72,76,4,3
79,104,59,0,0
86,80,104,5,1
113,117,59,7,2
32,42,18,7,7
41,124,108,3,2
136,78,143,3,2
76,68,113,5,3
73,69,71,4,3
19,131,81,4,2
87,81,5,3,2
18,126,140,4,3
23,48,37,7,5
87,25,19,1,1
115,142,116,4,4
62,53,72,6,4
12,140,23,8,6
78,21,99,7,3
91,15,5,6,4
50,46,110,3,2
20,72,148,5,1
50,148,134,3,2
86,19,140,8,2
10,38,82,4,4
139,7,134,6,2
11,30,79,1,0
86,116,19,7,7
31,113,99,8,5
1,130,124,7,5
146,12,21,0,0
22,53,11,1,0
135,49,79,6,3
61,4,125,7,7
91,150,46,2,2
56,49,21,4,1
119,81,80,1,1
111,139,3,5,2
59,128,69,8,7
120,9,59,5,5
37,19,58,5,6
98,4,118,5,1
145,64,12,8,6
56,114,46,7,5
126,6,118,5,6
62,27,143,1,1
118,51,4,5,4
120,48,82,8,6
140,103,79,0,1
58,102,111,7,3
11,130,57,8,8
136,11,148,4,3
111,9,150,6,4
32,106,133,2,1
32,14,1,6,4
80,23,34,5,2
27,25,26,2,1
103,55,21,8,6
33,2,146,8,3
44,52,10,6,7
15,102,34,4,2
57,53,35,4,0
33,135,98,5,4
24,93,60,7,7
10,63,11,2,2
43,36,116,4,4
133,49,3,1,1
80,125,7,5,4
93,45,80,7,3
100,124,16,2,1
25,122,117,8,7
85,95,22,7,5
63,1,81,6,4
100,58,13,5,2
46,30,103,11,4
30,64,33,5,3
19,81,139,8,6
120,39,128,7,10
102,58,148,3,4
112,27,57,3,2
3,122,19,6,2
97,37,117,5,3
57,61,110,8,6
35,100,85,6,9
77,6,34,6,3
64,66,44,5,3
150,40,118,7,4
146,102,47,8,4
119,19,43,7,3
148,121,17,8,3
92,79,62,5,2
109,126,130,6,4
24,136,24,8,6
1,38,80,8,5
111,133,26,6,5
59,26,47,6,4
72,9,39,5,1
102,3,42,4,5
39,34,77,8,3
138,16,13,9,4
63,2,61,5,3
131,29,4,8,6
141,88,52,7,4
138,13,86,8,7
51,53,71,8,8
25,14,142,7,6
107,36,115,7,12
69,149,61,4,2
27,13,81,3,1
59,110,78,5,2
149,80,71,8,3
95,127,120,6,3
17,28,68,7,6
144,49,53,3,4
91,25,11,7,2
74,33,124,5,2
69,57,137,8,5
50,16,54,3,2
1,66,11,3,1
85,144,43,6,11
150,16,66,6,4
45,33,35,8,4
132,82,84,4,2
96,17,138,8,2
138,76,20,8,6
139,126,8,7,4
64,117,41,8,8
70,22,126,4,1
83,82,96,8,5
92,122,34,6,4
12,50,80,3,2
6,63,55,8,4
16,132,104,5,4
45,137,46,4,3
78,115,41,5,4
93,26,93,8,2
113,40,109,4,3
149,105,95,4,2
104,140,98,9,7
33,35,140,3,2
142,76,77,8,2
120,104,118,4,3
85,35,68,6,3
62,44,124,7,4
113,43,24,7,8
15,73,66,9,3
84,14,41,5,3
110,85,3,7,1
61,110,98,8,5
53,101,133,8,4
54,45,122,6,2
21,21,78,8,3
124,139,101,2,1
17,132,1,7,7
70,106,70,3,3
131,78,46,6,5
7,138,113,3,3
77,149,143,2,2
104,34,115,6,4
35,70,78,6,4
5,88,92,8,4
25,44,36,2,1
20,98,96,5,2
12,112,55,0,0
77,11,16,8,4
12,11,49,8,7
92,67,139,7,6
28,134,131,2,2
16,29,5,3,2
36,14,79,4,2
51,68,129,6,4
57,119,34,3,1
125,22,133,1,1
31,113,113,6,2
3,42,33,8,1
127,134,58,7,3
6,43,5,6,2
88,117,130,8,8
35,142,124,5,3
95,102,141,8,4
101,5,97,2,1
150,80,70,8,4
63,55,77,7,5
6,119,59,5,2
79,137,62,2,2
57,42,124,7,4
55,131,73,4,1
148,7,100,3,3
129,62,133,8,7
10,126,65,5,7
68,118,102,6,2
135,12,140,3,2
74,19,26,6,6
116,137,12,4,1
38,86,87,8,3
134,56,138,1,1
31,40,140,3,3
63,80,49,7,4
8,141,61,4,2
143,58,99,4,2
110,110,53,2,1
71,68,52,2,2
141,42,18,10,4
51,52,112,4,3
119,88,47,4,2
77,112,142,2,2
101,66,132,3,2
78,34,13,4,2
25,81,68,2,0
48,67,141,5,3
91,17,56,7,6
96,60,60,6,5
94,75,76,3,2
133,129,128,8,9
6,54,134,7,1
75,17,126,4,3
98,98,149,6,3
5,92,41,7,6
144,45,75,8,5
6,89,102,5,2
66,135,130,6,5
8,22,61,9,5
64,134,143,3,2
56,150,95,2,2
109,149,81,6,1
10,113,136,4,2
59,32,99,7,4
5,97,14,8,3
31,46,17,4,4
40,26,80,2,2
14,117,21,3,2
63,100,104,2,1
64,70,127,4,3
1,26,51,6,3
62,20,97,7,6
24,108,125,4,2
112,111,105,4,5
141,106,139,6,4
43,96,24,7,8
86,112,21,6,3
39,17,38,8,5
138,42,15,4,3
61,108,63,5,5
120,2,106,2,2
111,150,106,6,8
57,43,86,2,3
57,25,114,8,10
144,141,113,6,5
42,121,34,5,4
77,98,51,4,2
16,62,92,8,5
130,20,29,6,4
2,87,43,6,4
146,107,104,4,2
114,79,87,1,1
103,64,146,7,4
41,140,128,4,2
108,25,124,8,2
60,70,69,6,6
62,60,12,4,2
132,138,144,2,2
93,81,50,6,2
43,23,6,7,3
76,9,26,5,5
130,126,83,2,1
78,12,110,5,1
119,131,67,4,2
2,27,118,8,4
29,135,105,6,3
104,139,94,8,4
63,101,122,2,1
18,58,27,7,3
99,90,93,2,1
16,59,150,8,5
76,17,17,1,0
137,139,125,8,6
85,107,36,2,1
149,93,57,5,4
110,149,146,2,2
107,37,70,6,4
74,35,21,4,2
112,73,120,8,10
29,102,110,5,4
99,14,149,4,4
78,3,99,4,1
2,16,116,7,6
52,13,84,8,5
63,146,73,4,1
29,11,150,5,2
61,69,93,7,4
83,6,139,2,3
72,129,6,7,7
17,3,141,7,5
24,72,44,8,8
66,11,3,4,3
43,36,107,2,1
135,7,138,8,4
10,42,92,8,6
38,24,47,1,1
54,31,110,6,8
114,132,57,7,5
142,101,27,1,0
29,38,76,5,3
136,24,105,7,7
38,57,63,4,3
104,40,42,5,3
131,1,50,7,4
123,29,6,1,0
128,130,35,7,4
142,62,9,4,3
59,2,14,6,6
96,122,38,7,6
18,18,140,8,2
31,134,21,4,1
136,139,70,7,5
89,62,73,6,5
97,24,138,7,1
79,126,30,2,2
96,147,39,8,4
25,116,24,6,2
91,29,115,8,6
129,12,67,11,6
69,147,149,8,6
141,129,21,5,3
104,116,74,4,3
37,51,145,7,9
10,147,114,2,1
73,90,137,2,3
40,122,4,4,2
117,81,56,6,3
139,49,81,4,1
104,105,122,3,2
16,143,143,5,4
122,99,34,8,6
34,12,64,8,0
140,64,3,5,4
104,113,45,5,4
109,16,94,4,2
150,61,104,6,3
9,15,141,7,9
91,39,32,8,5
71,125,87,4,2
72,138,49,7,3
73,43,12,7,4
90,118,23,5,1
63,62,16,4,1
87,57,89,8,3
113,52,22,6,5
94,68,49,5,4
3,46,89,4,4
145,47,100,7,5
30,2,38,7,5
67,57,48,5,2
24,123,92,8,4
146,114,63,6,3
26,40,28,4,3
42,66,65,5,3
28,80,126,2,1
24,122,121,0,0
131,100,61,6,6
73,106,96,6,3
98,60,51,2,1
150,36,138,8,7
114,93,67,7,3
37,79,101,2,2
112,62,43,6,7
90,150,30,4,2
88,40,67,5,4
148,89,18,8,6
98,65,5,1,1
111,78,66,5,3
143,54,6,2,2
141,80,53,2,1
111,2,91,8,2
97,146,65,5,2
88,136,104,4,3
18,85,65,2,2
57,58,40,8,3
47,109,17,2,1
139,29,102,2,1
76,149,122,11,11
10,143,79,7,5
23,115,100,5,4
91,34,117,2,2
79,128,95,3,2
38,54,70,8,6
83,88,102,8,7
47,24,30,8,4
46,133,90,5,2
72,34,97,8,4
81,59,58,1,0
96,45,60,4,4
43,41,91,7,4
42,29,116,8,7
23,146,50,1,1
93,83,80,7,4
92,42,22,3,2
110,28,95,5,3
62,116,61,4,4
95,108,126,6,3
37,115,106,2,1
56,116,61,6,3
64,74,24,6,2
89,45,37,5,2
61,21,21,2,3
59,141,113,7,4
57,85,146,7,4
66,64,32,8,5
128,74,14,6,4
11,98,102,6,4
98,142,96,4,2
137,47,29,6,3
32,136,59,1,1
115,30,18,5,3
125,85,24,7,8
47,31,62,1,0
76,5,130,9,8
125,90,1,6,2
137,101,149,8,8
99,92,91,8,8
82,111,93,7,3
41,80,44,4,3
84,122,48,2,2
19,43,20,0,0
51,76,37,7,4
68,2,81,9,5
20,44,2,0,0
103,144,23,7,3
80,85,4,4,4
98,40,49,6,4
136,19,136,8,8
90,56,40,9,8
31,31,51,7,3
84,10,36,7,8
78,102,51,3,3
89,97,50,5,2
134,150,126,6,5
93,94,120,4,1
18,95,108,4,4
149,9,104,4,3
78,74,89,3,2
24,17,11,8,8
147,140,114,6,7
46,91,148,4,3
141,34,15,8,2
147,89,139,8,4
128,135,100,4,1
27,5,9,7,8
123,23,25,8,12
136,58,34,4,2
77,99,81,7,9
54,110,20,3,3
44,103,122,8,8
28,63,69,5,2
42,79,12,4,3
54,100,33,2,1
61,27,132,0,0
20,87,7,8,3
118,47,145,3,2
45,98,105,6,4
48,133,70,4,2
13,140,45,7,8
82,130,95,6,2
81,121,58,7,6
148,94,51,4,3
73,57,3,8,4
10,50,119,8,5
74,35,114,8,7
63,141,65,7,6
43,35,71,6,4
5,9,60,8,2
105,132,143,8,4
65,50,94,1,0
40,108,26,6,2
27,121,7,7,6
43,136,64,4,3
119,141,110,1,1
111,28,95,9,3
98,83,84,7,3
74,16,103,6,4
91,130,2,8,7
33,40,75,6,1
136,13,99,5,2
104,46,62,4,2
48,105,145,5,3
27,58,65,5,4
11,19,88,9,5
52,85,67,4,2
46,47,31,4,4
123,34,110,3,2
128,93,94,6,2
69,18,129,5,1
30,122,34,8,4
112,7,28,6,4
103,27,86,4,4
53,27,70,6,3
111,86,31,3,2
68,12,15,8,7
110,54,3,4,3
7,76,102,6,4
35,113,102,6,2
34,139,30,4,3
38,98,111,6,3
44,32,94,8,6
17,10,103,8,4
38,24,27,6,3
4,46,1,4,2
25,101,69,6,2
35,144,3,3,2
20,41,14,6,3
34,66,6,6,4
100,4,4,5,2
89,121,111,3,2
58,118,32,7,4
95,125,42,7,7
141,19,88,8,6
86,10,105,9,8
31,66,78,3,2
129,58,65,6,6
3,24,79,2,2
15,10,74,8,2
113,51,96,4,4
17,59,133,8,6
64,27,19,5,4
120,40,14,5,3
50,89,42,5,2
73,122,121,10,7
12,28,102,6,4
39,126,104,4,1
74,139,36,7,4
144,118,112,6,4
101,110,72,5,5
93,104,6,4,3
75,11,31,5,6
29,64,97,8,5
70,132,147,8,4
52,36,109,6,1
20,73,55,3,1
1,106,88,5,5
17,144,11,5,2
83,105,67,6,1
125,73,28,7,5
75,44,53,2,1
87,54,5,7,6
111,32,126,7,1
119,134,13,7,5
109,31,68,4,6
147,16,88,8,4
37,65,63,4,3
113,125,135,5,3
12,21,81,4,4
117,92,119,3,1
68,37,57,9,6
129,133,99,7,6
51,108,150,8,5
24,119,69,6,3
134,6,79,6,2
106,52,16,1,1
37,57,20,6,1
137,38,70,8,7
6,14,40,9,4
25,125,46,6,4
90,96,121,6,3
128,132,35,2,2
123,73,15,4,4
87,113,19,4,3
91,17,1,8,10
53,25,73,0,0
57,110,93,6,4
18,5,40,4,2
91,12,109,8,7
43,4,139,3,2
12,16,107,7,4
146,49,18,7,6
8,62,69,2,2
42,105,60,4,2
85,117,125,7,4
113,28,31,7,3
117,133,26,6,4
51,130,95,1,1
17,97,13,4,4
36,79,18,8,6
134,43,122,6,2
102,127,118,2,1
14,90,133,8,7
12,96,7,7,4
52,94,72,8,6
135,53,111,3,2
81,43,28,6,3
93,92,64,8,6
20,123,72,7,4
77,35,94,2,2
118,9,135,7,5
140,35,24,2,1
147,59,133,7,7
53,18,7,5,3
116,81,110,6,9
20,107,50,8,8
91,73,77,6,3
137,27,110,4,1
81,128,53,1,0
138,37,75,5,3
89,104,134,6,4
29,54,31,7,4
50,42,22,4,2
42,91,74,7,6
122,27,118,8,5
3,115,121,8,7
28,72,133,6,3
136,55,45,5,5
107,31,98,2,2
12,69,81,7,6
25,55,86,5,3
100,51,13,5,1
84,145,135,4,5
150,122,38,8,11
86,26,20,5,1
124,38,30,4,3
56,103,56,7,8
36,45,15,5,2
5,53,114,4,3
64,102,54,7,4
116,50,80,8,5
131,62,100,7,3
115,39,60,3,2
36,100,56,1,0
34,89,7,6,1
78,121,138,5,3
100,71,44,1,1
56,88,145,4,2
93,145,47,6,4
46,26,49,5,3
77,100,37,5,3
144,126,15,8,5
148,2,150,7,6
108,126,115,0,0
27,76,15,7,5
5,44,63,7,3
82,14,36,4,2
85,111,146,7,7
107,29,60,8,7
103,5,108,6,5
51,89,14,6,6
14,33,143,1,1
44,111,62,2,2
10,31,44,9,5
112,133,148,0,0
54,139,22,2,2
62,88,28,1,1
133,99,142,5,5
38,84,65,4,1
129,29,82,4,2
49,145,120,1,1
93,84,55,6,3
41,116,69,7,6
150,147,10,7,2
97,83,122,9,8
102,126,6,3,2
18,83,36,6,4
132,111,18,7,3
132,88,106,4,1
6,31,61,6,6
59,78,108,6,5
141,53,90,1,0
11,142,48,7,2
35,57,148,6,4
36,19,91,8,3
98,91,106,6,3
35,69,66,7,5
55,94,58,8,5
26,30,108,6,6
11,62,79,8,4
108,72,13,5,3
28,65,28,10,6
5,31,40,5,6
88,19,41,1,2
15,73,33,8,3
42,79,141,1,1
39,104,43,6,5
45,115,7,6,4
127,34,20,7,6
142,26,31,8,6
101,79,125,7,3
148,85,27,4,3
142,30,136,8,4
122,41,100,6,6
127,48,76,8,5
33,120,30,6,2
101,78,8,5,2
116,133,76,5,3
15,90,73,8,11
114,37,81,7,6
55,62,77,9,8
66,53,86,6,3
145,117,99,5,3
113,30,82,3,2
13,8,84,7,2
41,49,110,4,3
142,66,5,6,3
78,57,80,5,5
423,255,377,5,2
154,163,409,6,8
183,313,481,3,2
351,368,414,7,3
287,416,335,6,6
248,240,455,5,4
218,194,400,0,1
163,154,348,5,3
442,213,364,7,4
494,185,318,7,2
170,324,481,4,2
204,332,319,8,1
425,430,271,4,1
152,496,349,7,3
336,377,181,6,3
375,282,441,6,3
318,341,316,1,1
213,491,495,7,7
273,395,314,7,4
449,370,156,3,3
450,285,366,6,2
226,450,429,8,7
232,397,238,6,3
335,178,249,8,12
387,482,354,2,1
388,340,431,6,4
238,431,303,3,2
399,233,218,6,4
434,185,367,4,1
204,371,452,6,4
494,326,187,6,8
334,306,309,5,2
488,291,406,7,3
238,468,358,7,3
450,390,470,3,2
188,258,460,6,3
314,330,179,8,6
396,204,396,6,4
179,415,233,7,2
197,189,190,0,0
252,421,229,6,7
349,403,303,2,1
491,254,395,8,1
384,410,355,8,6
162,396,213,6,5
491,169,384,4,1
205,215,416,3,2
439,289,366,6,6
274,281,413,8,3
302,464,278,5,3
462,277,257,4,4
383,306,225,6,2
377,179,496,5,3
229,182,500,8,9
302,326,271,6,8
367,173,495,5,2
392,164,452,4,1
432,328,277,3,3
337,379,384,8,5
497,255,213,2,1
250,189,256,1,0
485,382,490,8,2
316,414,352,8,3
221,373,227,3,3
449,288,444,7,5
495,454,336,7,5
250,152,401,2,2
357,292,489,4,4
187,425,399,2,2
435,228,323,9,9
239,316,153,6,6
340,363,459,5,3
398,396,253,7,1
483,232,255,5,3
213,275,317,7,8
334,392,404,5,3
339,477,349,6,4
236,353,366,7,4
160,274,166,2,2
353,328,249,8,5
426,372,436,3,2
433,366,405,8,4
325,167,197,2,1
499,458,399,7,4
297,173,358,1,1
425,235,321,7,2
290,466,424,6,3
334,395,489,2,2
298,440,233,8,8
273,348,355,5,7
424,163,386,7,9
440,216,186,4,4
383,345,348,2,1
281,293,415,3,2
255,461,309,6,2
465,203,295,5,1
407,394,273,8,6
347,466,207,6,8
359,405,322,8,4
292,405,263,7,6
348,270,305,8,9
225,396,187,1,1
287,468,397,6,2
321,400,212,7,6
319,264,192,3,2
358,157,237,2,2
339,238,366,4,3
253,465,392,5,4
278,293,156,4,0
276,285,253,5,7
435,355,252,5,3
413,296,481,8,3
181,203,423,2,1
460,213,286,7,3
460,409,345,4,1
280,282,427,0,0
276,264,492,6,5
474,184,429,7,4
341,396,291,6,3
466,298,420,4,5
392,160,339,4,6
296,285,388,6,3
486,498,277,1,0
240,455,165,4,3
394,460,335,6,6
366,404,427,12,5
402,487,174,8,8
221,316,455,3,3
496,325,206,8,1
308,190,339,4,3
277,386,259,6,5
477,476,406,7,3
256,402,269,6,8
207,242,304,4,4
258,263,307,8,10
450,308,470,7,5
387,395,297,7,4
199,334,265,4,2
357,213,497,7,5
411,390,255,5,6
445,466,415,8,5
401,223,442,3,2
254,415,352,7,7
343,425,214,5,1
154,150,449,7,8
250,211,165,3,2
444,360,177,1,1
235,187,366,8,4
213,323,328,7,3
180,358,425,2,2
252,172,315,6,2
452,320,343,5,2
448,261,314,5,1
485,468,321,6,5
492,485,280,8,8
386,455,177,5,6
233,355,377,6,5
216,243,234,5,5
361,428,205,8,5
260,238,317,0,0
175,356,171,6,8
184,485,318,3,1
374,336,353,1,1
262,394,207,8,6
204,484,196,11,11
495,274,241,6,5
203,207,191,5,4
394,425,192,7,2
442,404,480,8,5
436,411,420,7,7
409,492,229,6,2
415,201,347,5,5
407,245,229,8,10
167,263,209,7,5
268,248,432,8,5
220,446,230,6,3
183,287,470,3,2
421,168,327,3,2
429,405,193,5,3
252,337,324,8,8
319,499,177,6,2
418,352,362,1,0
189,189,282,7,4
172,331,358,6,1
267,356,207,6,7
488,314,218,7,3
191,420,282,8,3
392,291,286,8,7
487,490,177,2,1
498,181,472,6,5
428,470,249,1,2
187,431,312,5,5
421,449,200,6,4
160,423,230,7,7
246,453,159,8,5
213,179,242,6,5
485,430,380,0,0
361,246,313,8,9
337,153,357,1,1
158,254,498,1,1
375,168,316,5,4
439,473,462,11,3
483,338,447,4,5
361,230,412,6,4
383,287,169,5,5
462,470,352,7,4
182,237,433,4,5
184,196,364,6,4
157,169,304,8,5
228,446,498,7,4
377,394,399,2,3
307,465,242,4,4
261,151,259,3,1
497,327,460,5,5
420,327,266,3,2
381,211,194,1,1
287,470,276,6,7
458,199,423,2,2
305,432,293,7,0
334,434,485,7,6
430,266,371,6,5
388,278,489,4,4
481,258,286,4,3
196,250,257,8,3
415,316,227,8,4
356,164,446,1,1
271,464,302,3,3
343,424,280,6,3
458,312,334,3,2
201,385,477,3,2
416,301,199,5,4
376,255,447,7,4
417,469,469,6,7
299,250,152,6,3
432,286,469,7,4
393,417,274,5,5
457,498,466,6,2
279,211,294,8,0
212,474,278,6,2
310,244,373,8,6
342,207,363,3,3
217,444,271,0,0
333,406,456,8,4
193,263,427,2,2
285,461,277,11,5
319,232,225,6,0
196,365,291,7,2
204,227,172,6,4
400,321,422,6,1
350,294,397,2,2
154,266,158,4,6
469,289,260,8,5
367,196,361,2,2
337,442,347,6,2
437,165,314,1,0
170,253,304,6,3
239,405,362,8,15
394,367,451,4,4
341,477,421,4,3
273,475,228,5,5
434,400,332,8,3
382,414,254,4,3
468,489,495,8,7
235,328,400,9,9
395,162,166,3,1
490,365,419,6,4
263,296,331,8,4
330,453,401,6,2
287,153,225,7,10
375,232,475,5,4
488,333,233,0,0
174,246,226,5,4
193,185,220,8,3
473,300,260,2,2
289,352,398,5,3
389,477,205,1,0
395,260,199,3,3
257,195,169,9,6
498,412,415,7,2
468,357,178,6,3
282,360,433,8,13
384,445,291,4,2
286,219,437,5,5
196,280,452,3,3
410,180,257,8,6
156,301,357,8,6
390,369,204,8,6
217,196,201,6,4
485,182,172,8,2
376,364,379,6,3
335,412,494,3,1
207,434,236,8,6
298,365,430,1,1
334,346,277,5,2
237,431,334,6,4
323,283,366,6,3
347,373,205,5,2
326,395,486,0,0
255,267,444,6,5
354,312,166,3,2
472,347,269,6,4
248,424,420,4,4
198,454,219,6,6
177,353,300,3,1
151,175,291,5,4
490,305,400,10,7
342,326,418,6,3
370,154,500,1,1
432,321,208,7,4
186,450,417,5,4
324,470,480,3,3
302,179,397,7,5
474,205,271,8,4
280,293,264,8,9
231,377,282,5,3
283,401,350,8,6
335,454,285,6,4
347,449,360,6,2
207,193,244,5,4
403,349,464,6,3
373,451,295,8,2
210,469,255,11,5
444,227,289,3,1
390,304,333,5,2
370,268,158,5,5
274,480,313,4,4
367,280,401,0,0
261,288,497,7,5
389,286,419,7,6
493,498,329,4,4
458,301,177,6,2
160,343,428,6,2
352,436,451,7,4
414,414,345,5,3
185,227,350,6,2
284,301,461,6,5
498,191,495,2,2
444,477,477,1,0
444,367,342,5,4
363,329,270,5,3
158,167,186,4,1
265,253,466,3,3
187,213,334,4,3
460,485,491,6,5
258,324,177,6,4
180,202,370,5,2
318,373,415,7,4
219,485,430,4,2
150,405,283,6,6
282,228,388,4,4
199,294,438,8,2
425,325,447,4,4
302,416,490,4,6
381,214,227,2,2
206,466,329,4,2
165,250,198,2,1
233,208,225,7,2
450,482,367,6,3
382,427,231,3,1
252,441,428,8,3
160,412,350,3,2
434,269,174,1,1
220,368,202,3,3
304,390,229,6,4
306,493,154,8,6
325,177,280,9,9
390,408,378,6,3
202,196,347,3,3
446,463,475,6,1
379,253,394,5,3
319,374,326,5,4
455,199,229,3,2
459,199,337,4,8
192,329,281,3,2
339,443,163,6,8
272,419,485,4,2
359,465,294,7,4
318,434,207,4,2
177,160,496,3,2
314,454,193,6,2
479,400,327,5,4
345,179,343,8,6
488,302,364,1,0
208,237,243,3,2
365,356,439,6,3
258,402,276,6,3
335,383,342,6,5
392,338,350,8,5
225,461,182,4,3
385,337,245,5,1
307,261,257,8,1
228,195,446,8,4
327,456,365,4,4
389,213,329,2,2
418,306,443,8,6
263,174,245,2,1
150,432,366,4,5
163,301,265,2,1
293,418,167,4,4
373,219,366,6,1
173,421,234,3,1
474,376,430,7,5
188,173,396,4,1
344,493,247,4,3
397,299,418,5,1
425,163,341,6,2
457,265,411,4,2
170,250,307,6,3
394,220,302,3,2
262,461,493,6,2
319,292,237,8,2
282,464,439,4,1
320,163,231,3,2
179,444,260,4,2
178,476,342,8,6
256,307,242,3,2
267,414,190,6,4
336,159,295,7,8
488,299,469,2,2
342,307,194,4,3
310,223,287,6,4
433,322,342,5,2
227,353,411,5,2
210,429,299,6,3
177,250,405,6,4
347,368,456,4,4
173,364,433,9,8
365,285,402,3,3
477,442,357,4,3
164,267,380,6,1
452,159,261,6,6
165,497,446,6,2
349,462,466,7,9
465,358,228,9,6
480,154,308,6,5
251,272,404,8,4
153,323,327,6,3
417,455,383,4,2
225,200,491,3,1
250,190,198,7,2
298,344,235,6,4
383,352,437,1,2
172,297,178,6,3
349,255,277,5,1
488,351,283,6,2
378,384,346,3,2
475,156,315,6,3
427,342,398,4,2
168,428,438,8,4
258,309,331,5,3
223,396,331,1,1
318,325,262,7,5
376,327,437,8,6
215,284,185,5,3
345,157,213,4,1
398,206,279,8,6
201,423,500,2,2
236,422,355,5,3
200,374,331,6,4
405,448,243,4,2
200,476,201,4,2
247,438,281,7,5
247,300,443,8,3
428,341,478,7,5
367,375,381,8,5
462,350,347,6,4
350,479,248,3,1
188,244,482,5,1
382,207,273,5,4
435,301,330,6,4
198,305,377,3,3
360,383,262,5,3
317,485,173,7,3
162,171,328,8,6
299,188,330,3,1
203,373,150,1,1
203,459,376,1,0
481,421,162,12,11
168,479,259,11,5
440,304,333,5,3
472,161,235,4,2
209,427,435,7,8
386,176,331,6,3
467,324,253,6,8
459,365,406,2,2
154,441,349,5,1
467,159,212,8,10
316,166,343,8,5
288,454,240,5,4
470,301,242,3,2
471,305,213,6,5
362,429,163,0,0
200,353,344,11,3
170,194,417,8,4
459,434,367,8,2
159,259,320,12,11
435,159,482,8,5
166,387,314,4,3
311,197,348,2,2
169,440,389,0,1
399,453,355,8,6
194,442,354,7,6
490,401,291,4,2
166,348,312,2,1
450,479,366,11,10
183,307,433,4,3
439,478,277,7,4
223,479,218,2,2
466,263,427,3,3
170,349,418,8,4
488,395,191,8,4
